site_id,study_id,latitude,longitude,crop,management,ab_wildbees,ab_bombus,total_sampled_time,sampling_year,sampling_abundance,log_visit_rate,log_vr_small,log_vr_large
HN,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.763725,-74.519458,Vaccinium macrocarpon,,33.0,56.0,240.0,2009,transects,-0.9920025536098515,-1.9542783987258299,-1.4375876555074412
HP,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.74966,-74.521564,Vaccinium macrocarpon,,26.0,54.0,240.0,2009,transects,-1.0986122886681098,-2.184802057337662,-1.4733057381095205
HR,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.736335,-74.539535,Vaccinium macrocarpon,,28.0,26.0,240.0,2009,transects,-1.491654876777717,-2.113343093355517,-2.184802057337662
HS,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.72873,-74.532794,Vaccinium macrocarpon,,6.0,25.0,240.0,2009,transects,-2.046651718856845,-3.534728774286678,-2.222542385320509
HU,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.739291,-74.521881,Vaccinium macrocarpon,,29.0,24.0,240.0,2009,transects,-1.5103470097898695,-2.0794415416798357,-2.2617630984737906
JE,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.940202,-74.485499,Vaccinium macrocarpon,,15.0,78.0,240.0,2009,transects,-0.9480394301887354,-2.70805020110221,-1.1111910708749697
JN,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.95018,-74.502903,Vaccinium macrocarpon,,12.0,27.0,240.0,2009,transects,-1.817077277212345,-2.9156895658804545,-2.1484344131667874
JW,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.938123,-74.500473,Vaccinium macrocarpon,,13.0,46.0,240.0,2009,transects,-1.403101479436272,-2.841581593726733,-1.6304913216319328
LC,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.654163,-74.506836,Vaccinium macrocarpon,,34.0,90.0,240.0,2009,transects,-0.6603573577369544,-1.9252908618525775,-0.9697794168251413
LE,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.753874,-74.543119,Vaccinium macrocarpon,,4.0,28.0,240.0,2009,transects,-2.0149030205422647,-3.871201010907891,-2.113343093355517
MO,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.81314,-74.651381,Vaccinium macrocarpon,,13.0,64.0,240.0,2009,transects,-1.1368335014883073,-2.841581593726733,-1.3062516534463542
TH,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.926812,-74.628863,Vaccinium macrocarpon,,24.0,73.0,240.0,2009,transects,-0.9059279448386085,-2.2617630984737906,-1.1765738301378215
UC,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.68076,-74.498111,Vaccinium macrocarpon,,34.0,101.0,240.0,2009,transects,-0.5753641449035618,-1.9252908618525775,-0.8556661100577202
WH,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.763911,-74.726513,Vaccinium macrocarpon,,47.0,17.0,240.0,2009,transects,-1.3217558399823195,-1.6094379124341003,-2.5902671654458267
BU,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.908426,-74.694853,Vaccinium macrocarpon,,28.0,132.0,240.0,2010,transects,-0.40546510810816444,-2.113343093355517,-0.5902897951202375
HC,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.724777,-74.544536,Vaccinium macrocarpon,,67.0,65.0,240.0,2010,transects,-0.5978370007556204,-1.2611312181658847,-1.2909841813155656
HN,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.763725,-74.519458,Vaccinium macrocarpon,,46.0,67.0,240.0,2010,transects,-0.7532511046296507,-1.6304913216319328,-1.2611312181658847
HP,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.74966,-74.521564,Vaccinium macrocarpon,,17.0,79.0,240.0,2010,transects,-0.916290731874155,-2.5902671654458267,-1.0986122886681098
HR,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.736335,-74.539535,Vaccinium macrocarpon,,33.0,67.0,240.0,2010,transects,-0.8754687373538999,-1.9542783987258299,-1.2611312181658847
HS,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.72873,-74.532794,Vaccinium macrocarpon,,14.0,18.0,240.0,2010,transects,-2.0149030205422647,-2.772588722239781,-2.536199944175551
HU,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.739291,-74.521881,Vaccinium macrocarpon,,16.0,53.0,240.0,2010,transects,-1.246532418744732,-2.647425579285775,-1.491654876777717
JE,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.940202,-74.485499,Vaccinium macrocarpon,,11.0,134.0,240.0,2010,transects,-0.503905180921417,-2.995732273553991,-0.5753641449035618
JN,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.95018,-74.502903,Vaccinium macrocarpon,,8.0,49.0,240.0,2010,transects,-1.4375876555074412,-3.283414346005772,-1.5686159179138452
JW,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.938123,-74.500473,Vaccinium macrocarpon,,12.0,83.0,240.0,2010,transects,-0.9267620317414506,-2.9156895658804545,-1.0498221244986778
LC,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.654163,-74.506836,Vaccinium macrocarpon,,26.0,150.0,240.0,2010,transects,-0.3101549283038396,-2.184802057337662,-0.463359086527067
LE,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.753874,-74.543119,Vaccinium macrocarpon,,13.0,19.0,240.0,2010,transects,-2.0149030205422647,-2.841581593726733,-2.4849066497880004
MO,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.81314,-74.651381,Vaccinium macrocarpon,,94.0,118.0,240.0,2010,transects,-0.12405264866997888,-0.9267620317414506,-0.7015154302304619
TH,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.926812,-74.628863,Vaccinium macrocarpon,,36.0,36.0,240.0,2010,transects,-1.2039728043259361,-1.8697210106977669,-1.8697210106977669
UC,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.68076,-74.498111,Vaccinium macrocarpon,,67.0,98.0,240.0,2010,transects,-0.3746934494414107,-1.2611312181658847,-0.8855190732074014
WH,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.763911,-74.726513,Vaccinium macrocarpon,,7.0,90.0,240.0,2010,transects,-0.9059279448386085,-3.4011973816621555,-0.9697794168251413
A1,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-24.99804,28.54212,Helianthus annuus,conventional,48.0,0.0,136.0,2011,sweep net,-1.041453874828161,-1.0208345876254254,-4.912654885736052
A2,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-25.0084,28.54034,Helianthus annuus,conventional,59.0,0.0,104.0,2011,sweep net,-0.5668534552356532,-0.5500463369192721,-4.6443908991413725
A3,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-25.03055,28.50256,Helianthus annuus,conventional,24.0,0.0,134.0,2011,sweep net,-1.7197859696029658,-1.6789639750827106,-4.897839799950911
A4,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-25.01007,28.39907,Helianthus annuus,conventional,3.0,0.0,140.0,2011,sweep net,-3.8430301339411947,-3.5553480614894135,-4.941642422609305
A5,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-25.03486,28.40107,Helianthus annuus,conventional,4.0,0.0,102.0,2011,sweep net,-3.2386784521643803,-3.0155349008501706,-4.624972813284271
N1,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-25.01626,28.48907,Helianthus annuus,conventional,110.0,0.0,153.0,2011,sweep net,-0.3299575556000192,-0.3209077200801014,-5.030437921392435
N2,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-24.94432,28.46757,Helianthus annuus,conventional,32.0,0.0,134.0,2011,sweep net,-1.4321038971511848,-1.4013322384844311,-4.897839799950911
N3,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-24.94365,28.4476,Helianthus annuus,conventional,22.0,0.0,114.0,2011,sweep net,-1.6451559950361796,-1.6007042324653458,-4.736198448394496
N4,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-24.92749,28.50247,Helianthus annuus,conventional,11.0,0.0,114.0,2011,sweep net,-2.338303175596125,-2.2512917986064953,-4.736198448394496
N5,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-24.9285,28.56098,Helianthus annuus,conventional,22.0,0.0,139.0,2011,sweep net,-1.843431479772376,-1.798979717201542,-4.9344739331306915
Vredelust Farm  - near,Ruan_Veldtman_Malus_domestica_South_Africa_2011,-34.02232,19.3026,Malus domestica,IPM,1.0,0.0,80.0,2011,focal observations,-4.382026634673881,-3.6888794541139363,-4.382026634673881
1,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.596337,14.066991,Brassica napus,conventional,14.0,8.0,80.0,2011,sweep net + focal observations,-1.2909841813155656,-1.6739764335716716,-2.184802057337662
2,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.589944,14.018528,Brassica napus,conventional,5.0,3.0,80.0,2011,sweep net + focal observations,-2.3025850929940455,-2.5902671654458267,-2.995732273553991
5,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.893511,14.130531,Brassica napus,conventional,2.0,1.0,80.0,2011,sweep net + focal observations,-3.283414346005772,-3.283414346005772,-3.6888794541139363
6,Sandra_Lindstrom_Brassica_napus_Sweden_2011,56.130065,13.102656,Brassica napus,conventional,5.0,9.0,80.0,2011,sweep net + focal observations,-1.742969305058623,-2.5902671654458267,-2.0794415416798357
7,Sandra_Lindstrom_Brassica_napus_Sweden_2011,56.214972,13.006222,Brassica napus,conventional,6.0,35.0,80.0,2011,sweep net + focal observations,-0.6684545679695739,-2.436116485618568,-0.7985076962177716
8,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.724425,13.516826,Brassica napus,conventional,6.0,4.0,80.0,2011,sweep net + focal observations,-2.0794415416798357,-2.436116485618568,-2.772588722239781
10,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.740348,13.4244,Brassica napus,conventional,7.0,8.0,80.0,2011,sweep net + focal observations,-1.6739764335716716,-2.3025850929940455,-2.184802057337662
11,Sandra_Lindstrom_Brassica_napus_Sweden_2011,56.101285,14.171707,Brassica napus,conventional,4.0,25.0,80.0,2011,sweep net + focal observations,-1.0147308046874075,-2.772588722239781,-1.1239300966523995
12,Sandra_Lindstrom_Brassica_napus_Sweden_2011,56.161395,14.180455,Brassica napus,conventional,5.0,54.0,80.0,2011,sweep net + focal observations,-0.3044891907681621,-2.5902671654458267,-0.3746934494414107
13,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.824751,13.216125,Brassica napus,conventional,15.0,0.0,80.0,2011,sweep net + focal observations,-1.6739764335716716,-1.6094379124341003,-4.382026634673881
14,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.431039,13.051673,Brassica napus,conventional,6.0,2.0,80.0,2011,sweep net + focal observations,-2.3025850929940455,-2.436116485618568,-3.283414346005772
15,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.524448,14.202363,Brassica napus,conventional,2.0,0.0,80.0,2011,sweep net + focal observations,-3.6888794541139363,-3.283414346005772,-4.382026634673881
16,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.536656,14.127874,Brassica napus,conventional,1.0,4.0,80.0,2011,sweep net + focal observations,-2.772588722239781,-3.6888794541139363,-2.772588722239781
17,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.963048,12.961272,Brassica napus,conventional,7.0,4.0,80.0,2011,sweep net + focal observations,-1.984131361875511,-2.3025850929940455,-2.772588722239781
18,Sandra_Lindstrom_Brassica_napus_Sweden_2011,56.170095,12.819199,Brassica napus,conventional,8.0,0.0,80.0,2011,sweep net + focal observations,-2.3025850929940455,-2.184802057337662,-4.382026634673881
19,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.50471,14.073645,Brassica napus,conventional,4.0,4.0,80.0,2011,sweep net + focal observations,-2.3025850929940455,-2.772588722239781,-2.772588722239781
20,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.496097,14.135217,Brassica napus,conventional,1.0,0.0,80.0,2011,sweep net + focal observations,-4.382026634673881,-3.6888794541139363,-4.382026634673881
21,Sandra_Lindstrom_Brassica_napus_Sweden_2011,56.210671,12.951719,Brassica napus,conventional,2.0,2.0,80.0,2011,sweep net + focal observations,-2.995732273553991,-3.283414346005772,-3.283414346005772
22,Sandra_Lindstrom_Brassica_napus_Sweden_2011,56.007435,12.983124,Brassica napus,conventional,5.0,2.0,80.0,2011,sweep net + focal observations,-2.436116485618568,-2.5902671654458267,-3.283414346005772
23,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.719082,13.556341,Brassica napus,conventional,4.0,2.0,80.0,2011,sweep net + focal observations,-2.5902671654458267,-2.772588722239781,-3.283414346005772
24,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.572256,13.144224,Brassica napus,conventional,6.0,1.0,80.0,2011,sweep net + focal observations,-2.436116485618568,-2.436116485618568,-3.6888794541139363
25,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.586959,14.027641,Brassica napus,conventional,2.0,2.0,100.0,2012,sweep net + focal observations,-3.2188758248682006,-3.506557897319982,-3.506557897319982
27,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.745538,13.423749,Brassica napus,conventional,5.0,0.0,100.0,2012,sweep net + focal observations,-2.995732273553991,-2.8134107167600364,-4.605170185988091
28,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.735674,13.478173,Brassica napus,conventional,0.0,2.0,100.0,2012,sweep net + focal observations,-3.912023005428146,-4.605170185988091,-3.506557897319982
29,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.560066,14.060954,Brassica napus,conventional,8.0,1.0,100.0,2012,sweep net + focal observations,-2.4079456086518722,-2.4079456086518722,-3.912023005428146
30,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.629739,14.036961,Brassica napus,conventional,3.0,3.0,80.0,2012,sweep net + focal observations,-2.5902671654458267,-2.995732273553991,-2.995732273553991
31,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.622753,13.867227,Brassica napus,conventional,5.0,0.0,100.0,2012,sweep net + focal observations,-2.995732273553991,-2.8134107167600364,-4.605170185988091
32,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.629259,13.835226,Brassica napus,conventional,6.0,1.0,100.0,2012,sweep net + focal observations,-2.659260036932778,-2.659260036932778,-3.912023005428146
33,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.948558,14.209685,Brassica napus,conventional,0.0,4.0,100.0,2012,sweep net + focal observations,-3.2188758248682006,-4.605170185988091,-2.995732273553991
34,Sandra_Lindstrom_Brassica_napus_Sweden_2012,56.032518,14.232756,Brassica napus,conventional,4.0,1.0,100.0,2012,sweep net + focal observations,-2.995732273553991,-2.995732273553991,-3.912023005428146
35,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.537646,14.126073,Brassica napus,conventional,1.0,0.0,100.0,2012,sweep net + focal observations,-4.605170185988091,-3.912023005428146,-4.605170185988091
37,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.848507,13.153327,Brassica napus,conventional,3.0,1.0,100.0,2012,sweep net + focal observations,-3.2188758248682006,-3.2188758248682006,-3.912023005428146
38,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.875184,13.174234,Brassica napus,conventional,10.0,0.0,100.0,2012,sweep net + focal observations,-2.3025850929940455,-2.2072749131897207,-4.605170185988091
39,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.96951,12.955495,Brassica napus,conventional,2.0,4.0,100.0,2012,sweep net + focal observations,-2.8134107167600364,-3.506557897319982,-2.995732273553991
40,Sandra_Lindstrom_Brassica_napus_Sweden_2012,56.000034,12.895937,Brassica napus,conventional,1.0,1.0,100.0,2012,sweep net + focal observations,-3.912023005428146,-3.912023005428146,-3.912023005428146
41,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.500109,14.135601,Brassica napus,conventional,1.0,0.0,100.0,2012,sweep net + focal observations,-4.605170185988091,-3.912023005428146,-4.605170185988091
42,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.502608,14.064763,Brassica napus,conventional,2.0,0.0,100.0,2012,sweep net + focal observations,-3.912023005428146,-3.506557897319982,-4.605170185988091
43,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.517158,12.958978,Brassica napus,conventional,7.0,1.0,100.0,2012,sweep net + focal observations,-2.5257286443082556,-2.5257286443082556,-3.912023005428146
44,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.450888,13.010098,Brassica napus,conventional,0.0,1.0,100.0,2012,sweep net + focal observations,-4.605170185988091,-4.605170185988091,-3.912023005428146
45,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.802405,13.068518,Brassica napus,conventional,1.0,0.0,100.0,2012,sweep net + focal observations,-4.605170185988091,-3.912023005428146,-4.605170185988091
46,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.946531,12.996031,Brassica napus,conventional,18.0,1.0,100.0,2012,sweep net + focal observations,-1.6607312068216509,-1.6607312068216509,-3.912023005428146
Chris,Sarah_Cusser_Gossypium_hirsutum_USA_2014,28.78231923,-96.8034964,Gossypium hirsutum,conventional,50.0,0.0,180.0,2014,sweep net,-1.2809338454620642,-1.2611312181658847,-5.19295685089021
House.Block,Sarah_Cusser_Gossypium_hirsutum_USA_2014,28.30436455,-97.41532738,Gossypium hirsutum,conventional,24.0,0.0,180.0,2014,sweep net,-2.0149030205422647,-1.9740810260220096,-5.19295685089021
JJ.35,Sarah_Cusser_Gossypium_hirsutum_USA_2014,28.40800229,-96.90214143,Gossypium hirsutum,conventional,4.0,0.0,180.0,2014,sweep net,-3.8066624897703196,-3.58351893845611,-5.19295685089021
JJ.Aransas,Sarah_Cusser_Gossypium_hirsutum_USA_2014,28.36358956,-96.8181205,Gossypium hirsutum,conventional,25.0,0.0,180.0,2014,sweep net,-1.9740810260220096,-1.9348603128687285,-5.19295685089021
JJ.Home,Sarah_Cusser_Gossypium_hirsutum_USA_2014,28.3646632,-96.86211152,Gossypium hirsutum,conventional,7.0,0.0,180.0,2014,sweep net,-3.247046701834897,-3.1135153092103742,-5.19295685089021
JR.Corner,Sarah_Cusser_Gossypium_hirsutum_USA_2014,28.32352668,-96.93442543,Gossypium hirsutum,conventional,12.0,0.0,180.0,2014,sweep net,-2.70805020110221,-2.6280074934286737,-5.19295685089021
Ken.2014,Sarah_Cusser_Gossypium_hirsutum_USA_2014,28.78678028,-96.84345309,Gossypium hirsutum,conventional,21.0,0.0,180.0,2014,sweep net,-2.1484344131667874,-2.1019143975318944,-5.19295685089021
New.Ground,Sarah_Cusser_Gossypium_hirsutum_USA_2014,28.30212708,-97.38016764,Gossypium hirsutum,conventional,94.0,1.0,180.0,2014,sweep net,-0.6390799592896695,-0.6390799592896695,-4.499809670330265
South.Clarkson,Sarah_Cusser_Gossypium_hirsutum_USA_2014,28.28455026,-97.38604168,Gossypium hirsutum,conventional,77.0,0.0,180.0,2014,sweep net,-0.8491514290365266,-0.8362480242006186,-5.19295685089021
South.Floerke,Sarah_Cusser_Gossypium_hirsutum_USA_2014,28.31805642,-97.38834565,Gossypium hirsutum,conventional,56.0,0.0,180.0,2014,sweep net,-1.1676051601550612,-1.1499055830556604,-5.19295685089021
Tom.1,Sarah_Cusser_Gossypium_hirsutum_USA_2014,28.73981648,-96.86173259,Gossypium hirsutum,conventional,25.0,0.0,180.0,2014,sweep net,-1.9740810260220096,-1.9348603128687285,-5.19295685089021
Tom.2,Sarah_Cusser_Gossypium_hirsutum_USA_2014,28.71140291,-96.92031951,Gossypium hirsutum,conventional,39.0,1.0,180.0,2014,sweep net,-1.5040773967762742,-1.5040773967762742,-4.499809670330265
a,Saul_A_Cunningham_Brassica_napus_Australia_2006,-34.3833333333333,148.683333333333,Brassica napus,conventional,448.00000006,0.0,221.0,2006,transects,0.7066305310311608,0.7088601863581319,-5.3981627015177525
b,Saul_A_Cunningham_Brassica_napus_Australia_2006,-34.3,148.733333333333,Brassica napus,conventional,240.000000012,0.0,234.0,2006,transects,0.025317808034289825,0.02947581818274603,-5.455321115357702
c,Saul_A_Cunningham_Brassica_napus_Australia_2006,-34.4,148.683333333333,Brassica napus,conventional,81.999999994,0.0,143.0,2006,transects,-0.5561253830688248,-0.5440040225355984,-4.962844630259907
d,Saul_A_Cunningham_Brassica_napus_Australia_2006,-34.4666666666667,148.6,Brassica napus,conventional,14.999999994,0.0,117.0,2006,transects,-2.054123734095546,-1.989585212932975,-4.762173934797756
e,Saul_A_Cunningham_Brassica_napus_Australia_2006,-34.5333333333333,148.666666666667,Brassica napus,conventional,70.0,0.0,455.0,2006,transects,-1.8718021769015913,-1.857617541909635,-6.12029741895095
f,Saul_A_Cunningham_Brassica_napus_Australia_2006,-34.4833333333333,148.566666666667,Brassica napus,conventional,89.0,0.0,208.0,2006,transects,-0.8489017099691781,-0.8377284093710529,-5.337538079701318
AUS-EGI1_2017,Silvia_Castro_Helianthus_annuus_Spain_2017,42.2200393676758,-3.61456990242004,Helianthus annuus,conventional,6.0,0.0,342.0,2017,focal observations,-4.04305126783455,-3.8889005880072918,-5.834810737062605
AUS-EGI2_2017,Silvia_Castro_Helianthus_annuus_Spain_2017,42.2371406555176,-3.5623300075531,Helianthus annuus,conventional,9.0,0.0,314.0,2017,focal observations,-3.552168408572034,-3.4468078929142076,-5.749392985908253
AUS-NON1_2017,Silvia_Castro_Helianthus_annuus_Spain_2017,42.2221794128418,-3.62108993530273,Helianthus annuus,conventional,1.0,0.0,252.0,2017,focal observations,-5.529429087511423,-4.836281906951478,-5.529429087511423
MEL-EGI1_2017,Silvia_Castro_Helianthus_annuus_Spain_2017,42.4169502258301,-4.31999015808105,Helianthus annuus,conventional,10.0,4.0,377.0,2017,focal observations,-3.293187857832752,-3.53434991464964,-4.32280727501391
