site_id,study_id,latitude,longitude,crop,management,ab_wildbees,ab_bombus,total_sampled_time,sampling_year,sampling_abundance
bar,Rachael_Winfree_Solanum_lycopersicum_USA_2004,40.171394,-75.405438,Solanum lycopersicum,,4.0,2.0,30.0,2004,transects
che,Rachael_Winfree_Solanum_lycopersicum_USA_2004,40.311069,-74.716323,Solanum lycopersicum,,7.0,6.0,30.0,2004,transects
del,Rachael_Winfree_Solanum_lycopersicum_USA_2004,40.295893,-75.150872,Solanum lycopersicum,,3.0,0.0,30.0,2004,transects
hop,Rachael_Winfree_Solanum_lycopersicum_USA_2004,40.399062,-74.759854,Solanum lycopersicum,,19.0,2.0,30.0,2004,transects
ker,Rachael_Winfree_Solanum_lycopersicum_USA_2004,40.341842,-74.768246,Solanum lycopersicum,,5.0,1.0,30.0,2004,transects
mis,Rachael_Winfree_Solanum_lycopersicum_USA_2004,40.53801,-74.921152,Solanum lycopersicum,,9.0,0.0,30.0,2004,transects
pen,Rachael_Winfree_Solanum_lycopersicum_USA_2004,40.437309,-75.172804,Solanum lycopersicum,,5.0,0.0,30.0,2004,transects
phi,Rachael_Winfree_Solanum_lycopersicum_USA_2004,40.572189,-75.153653,Solanum lycopersicum,,1.0,2.0,30.0,2004,transects
ray,Rachael_Winfree_Solanum_lycopersicum_USA_2004,40.318942,-75.374323,Solanum lycopersicum,,3.0,1.0,30.0,2004,transects
sny,Rachael_Winfree_Solanum_lycopersicum_USA_2004,40.55734,-74.962348,Solanum lycopersicum,,18.0,0.0,30.0,2004,transects
sun,Rachael_Winfree_Solanum_lycopersicum_USA_2004,40.305742,-75.404814,Solanum lycopersicum,,1.0,0.0,30.0,2004,transects
trad,Rachael_Winfree_Solanum_lycopersicum_USA_2004,40.630643,-75.111375,Solanum lycopersicum,,6.0,0.0,30.0,2004,transects
wat,Rachael_Winfree_Solanum_lycopersicum_USA_2004,40.349836,-74.766848,Solanum lycopersicum,,2.0,1.0,30.0,2004,transects
wil,Rachael_Winfree_Solanum_lycopersicum_USA_2004,40.19379,-75.369415,Solanum lycopersicum,,16.0,1.0,30.0,2004,transects
bar,Rachael_Winfree_Solanum_lycopersicum_USA_2005,40.1726,-75.4038,Solanum lycopersicum,,4.0,4.0,30.0,2005,transects
bra,Rachael_Winfree_Solanum_lycopersicum_USA_2005,40.3848,-75.2614,Solanum lycopersicum,,7.0,3.0,30.0,2005,transects
bri,Rachael_Winfree_Solanum_lycopersicum_USA_2005,40.5273,-75.0688,Solanum lycopersicum,,5.0,4.0,30.0,2005,transects
ker,Rachael_Winfree_Solanum_lycopersicum_USA_2005,40.342,-74.7685,Solanum lycopersicum,,6.0,0.0,30.0,2005,transects
kim,Rachael_Winfree_Solanum_lycopersicum_USA_2005,40.1428,-75.5832,Solanum lycopersicum,,2.0,1.0,30.0,2005,transects
lee,Rachael_Winfree_Solanum_lycopersicum_USA_2005,40.2653,-74.5641,Solanum lycopersicum,,0.0,1.0,30.0,2005,transects
lit,Rachael_Winfree_Solanum_lycopersicum_USA_2005,40.3088,-74.7546,Solanum lycopersicum,,4.0,0.0,30.0,2005,transects
pen,Rachael_Winfree_Solanum_lycopersicum_USA_2005,40.4362,-75.1721,Solanum lycopersicum,,4.0,0.0,30.0,2005,transects
phi,Rachael_Winfree_Solanum_lycopersicum_USA_2005,40.57,-75.1588,Solanum lycopersicum,,3.0,3.0,30.0,2005,transects
ray,Rachael_Winfree_Solanum_lycopersicum_USA_2005,40.3189,-75.3741,Solanum lycopersicum,,4.0,13.0,30.0,2005,transects
ter,Rachael_Winfree_Solanum_lycopersicum_USA_2005,40.3282,-74.7261,Solanum lycopersicum,,3.0,0.0,30.0,2005,transects
tra,Rachael_Winfree_Solanum_lycopersicum_USA_2005,40.5651,-75.1816,Solanum lycopersicum,,3.0,4.0,30.0,2005,transects
wat,Rachael_Winfree_Solanum_lycopersicum_USA_2005,40.3512,-74.7697,Solanum lycopersicum,,5.0,3.0,30.0,2005,transects
AH,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.547799,-74.780821,Vaccinium corymbosum,,1.0,0.0,180.0,2010,transects
AML,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.478388,-74.727364,Vaccinium corymbosum,,4.0,2.0,180.0,2010,transects
BER,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.611428,-74.818625,Vaccinium corymbosum,,7.0,0.0,180.0,2010,transects
DEL,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.644322,-74.751574,Vaccinium corymbosum,,1.0,0.0,180.0,2010,transects
DEM,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.663066,-74.733103,Vaccinium corymbosum,,12.0,3.0,180.0,2010,transects
DH,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.662869,-74.771815,Vaccinium corymbosum,,11.0,1.0,180.0,2010,transects
DON,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.64897,-74.737931,Vaccinium corymbosum,,3.0,0.0,180.0,2010,transects
GLO,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.653023,-74.762916,Vaccinium corymbosum,,31.0,0.0,180.0,2010,transects
GRA,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.684197,-74.816985,Vaccinium corymbosum,,2.0,1.0,180.0,2010,transects
LEE,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.783986,-74.847539,Vaccinium corymbosum,,23.0,5.0,180.0,2010,transects
MAC,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.706868,-74.756514,Vaccinium corymbosum,,1.0,12.0,180.0,2010,transects
MBR,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.644437,-74.768434,Vaccinium corymbosum,,8.0,0.0,180.0,2010,transects
MIL,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.791671,-74.784838,Vaccinium corymbosum,,13.0,9.0,180.0,2010,transects
MOO,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.81459,-74.641169,Vaccinium corymbosum,,16.0,10.0,180.0,2010,transects
RS,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.564237,-74.683863,Vaccinium corymbosum,,6.0,1.0,180.0,2010,transects
WHA,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,39.764943,-74.729036,Vaccinium corymbosum,,31.0,19.0,180.0,2010,transects
AH,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.547799,-74.780821,Vaccinium corymbosum,,15.0,2.0,180.0,2011,transects
AML,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.478388,-74.727364,Vaccinium corymbosum,,3.0,0.0,180.0,2011,transects
BER,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.611428,-74.818625,Vaccinium corymbosum,,15.0,0.0,180.0,2011,transects
DEL,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.644322,-74.751574,Vaccinium corymbosum,,2.0,0.0,180.0,2011,transects
DEM,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.663066,-74.733103,Vaccinium corymbosum,,28.0,14.0,180.0,2011,transects
DH,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.662869,-74.771815,Vaccinium corymbosum,,7.0,2.0,180.0,2011,transects
DON,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.64897,-74.737931,Vaccinium corymbosum,,10.0,0.0,180.0,2011,transects
GLO,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.653023,-74.762916,Vaccinium corymbosum,,22.0,0.0,180.0,2011,transects
GRA,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.684197,-74.816985,Vaccinium corymbosum,,12.0,2.0,180.0,2011,transects
LEE,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.783986,-74.847539,Vaccinium corymbosum,,47.0,5.0,180.0,2011,transects
MAC,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.706868,-74.756514,Vaccinium corymbosum,,21.0,19.0,180.0,2011,transects
MBR,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.644437,-74.768434,Vaccinium corymbosum,,4.0,1.0,180.0,2011,transects
MIL,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.791671,-74.784838,Vaccinium corymbosum,,41.0,10.0,180.0,2011,transects
MOO,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.81459,-74.641169,Vaccinium corymbosum,,44.0,18.0,180.0,2011,transects
RS,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.564237,-74.683863,Vaccinium corymbosum,,5.0,1.0,180.0,2011,transects
WHA,Rachael_Winfree_Vaccinium_corymbosum_USA_2011,39.764943,-74.729036,Vaccinium corymbosum,,26.0,20.0,180.0,2011,transects
BU,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.908426,-74.694853,Vaccinium macrocarpon,,27.0,62.0,240.0,2009,transects
HC,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.724777,-74.544536,Vaccinium macrocarpon,,51.0,59.0,240.0,2009,transects
HN,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.763725,-74.519458,Vaccinium macrocarpon,,33.0,56.0,240.0,2009,transects
HP,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.74966,-74.521564,Vaccinium macrocarpon,,26.0,54.0,240.0,2009,transects
HR,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.736335,-74.539535,Vaccinium macrocarpon,,28.0,26.0,240.0,2009,transects
HS,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.72873,-74.532794,Vaccinium macrocarpon,,6.0,25.0,240.0,2009,transects
HU,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.739291,-74.521881,Vaccinium macrocarpon,,29.0,24.0,240.0,2009,transects
JE,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.940202,-74.485499,Vaccinium macrocarpon,,15.0,78.0,240.0,2009,transects
JN,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.95018,-74.502903,Vaccinium macrocarpon,,12.0,27.0,240.0,2009,transects
JW,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.938123,-74.500473,Vaccinium macrocarpon,,13.0,46.0,240.0,2009,transects
LC,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.654163,-74.506836,Vaccinium macrocarpon,,34.0,90.0,240.0,2009,transects
LE,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.753874,-74.543119,Vaccinium macrocarpon,,4.0,28.0,240.0,2009,transects
MO,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.81314,-74.651381,Vaccinium macrocarpon,,13.0,64.0,240.0,2009,transects
TH,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.926812,-74.628863,Vaccinium macrocarpon,,24.0,73.0,240.0,2009,transects
UC,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.68076,-74.498111,Vaccinium macrocarpon,,34.0,101.0,240.0,2009,transects
WH,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,39.763911,-74.726513,Vaccinium macrocarpon,,47.0,17.0,240.0,2009,transects
BU,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.908426,-74.694853,Vaccinium macrocarpon,,28.0,132.0,240.0,2010,transects
HC,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.724777,-74.544536,Vaccinium macrocarpon,,67.0,65.0,240.0,2010,transects
HN,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.763725,-74.519458,Vaccinium macrocarpon,,46.0,67.0,240.0,2010,transects
HP,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.74966,-74.521564,Vaccinium macrocarpon,,17.0,79.0,240.0,2010,transects
HR,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.736335,-74.539535,Vaccinium macrocarpon,,33.0,67.0,240.0,2010,transects
HS,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.72873,-74.532794,Vaccinium macrocarpon,,14.0,18.0,240.0,2010,transects
HU,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.739291,-74.521881,Vaccinium macrocarpon,,16.0,53.0,240.0,2010,transects
JE,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.940202,-74.485499,Vaccinium macrocarpon,,11.0,134.0,240.0,2010,transects
JN,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.95018,-74.502903,Vaccinium macrocarpon,,8.0,49.0,240.0,2010,transects
JW,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.938123,-74.500473,Vaccinium macrocarpon,,12.0,83.0,240.0,2010,transects
LC,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.654163,-74.506836,Vaccinium macrocarpon,,26.0,150.0,240.0,2010,transects
LE,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.753874,-74.543119,Vaccinium macrocarpon,,13.0,19.0,240.0,2010,transects
MO,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.81314,-74.651381,Vaccinium macrocarpon,,94.0,118.0,240.0,2010,transects
TH,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.926812,-74.628863,Vaccinium macrocarpon,,36.0,36.0,240.0,2010,transects
UC,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.68076,-74.498111,Vaccinium macrocarpon,,67.0,98.0,240.0,2010,transects
WH,Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,39.763911,-74.726513,Vaccinium macrocarpon,,7.0,90.0,240.0,2010,transects
pond1,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.4425166666667,13.7913333333333,Fragaria x ananassa,,9.0,0.0,,2014,sweep net
seminatural1,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.4425166666667,13.7913333333333,Fragaria x ananassa,,11.0,0.0,,2014,sweep net
control1,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.4425166666667,13.7913333333333,Fragaria x ananassa,,3.0,0.0,,2014,sweep net
pond2,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.445,13.8185333333333,Fragaria x ananassa,,13.0,0.0,,2014,sweep net
seminatural2,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.445,13.8185333333333,Fragaria x ananassa,,9.0,0.0,,2014,sweep net
control2,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.445,13.8185333333333,Fragaria x ananassa,,2.0,0.0,,2014,sweep net
pond3,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.44475,13.8136,Fragaria x ananassa,,8.0,0.0,,2014,sweep net
seminatural3,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.44475,13.8136,Fragaria x ananassa,,5.0,0.0,,2014,sweep net
control3,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.44475,13.8136,Fragaria x ananassa,,12.0,0.0,,2014,sweep net
pond4,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.4481166666667,13.71875,Fragaria x ananassa,,8.0,0.0,,2014,sweep net
seminatural4,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.4481166666667,13.71875,Fragaria x ananassa,,6.0,0.0,,2014,sweep net
control4,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.4481166666667,13.71875,Fragaria x ananassa,,3.0,0.0,,2014,sweep net
pond5,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.4448833333333,13.6721166666667,Fragaria x ananassa,,13.0,0.0,,2014,sweep net
seminatural5,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.4448833333333,13.6721166666667,Fragaria x ananassa,,6.0,0.0,,2014,sweep net
control5,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.4448833333333,13.6721166666667,Fragaria x ananassa,,3.0,0.0,,2014,sweep net
pond6,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.4503,13.67155,Fragaria x ananassa,,2.0,0.0,,2014,sweep net
seminatural6,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.4503,13.67155,Fragaria x ananassa,,2.0,0.0,,2014,sweep net
control6,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.4503,13.67155,Fragaria x ananassa,,1.0,0.0,,2014,sweep net
pond7,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.4478166666667,13.6885666666667,Fragaria x ananassa,,3.0,0.0,,2014,sweep net
seminatural7,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.4478166666667,13.6885666666667,Fragaria x ananassa,,4.0,0.0,,2014,sweep net
control7,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.4478166666667,13.6885666666667,Fragaria x ananassa,,3.0,0.0,,2014,sweep net
pond8,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.6653166666667,13.2037833333333,Fragaria x ananassa,,5.0,0.0,,2014,sweep net
seminatural8,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.6653166666667,13.2037833333333,Fragaria x ananassa,,11.0,0.0,,2014,sweep net
control8,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.6653166666667,13.2037833333333,Fragaria x ananassa,,7.0,0.0,,2014,sweep net
pond9,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.7218666666667,13.2233333333333,Fragaria x ananassa,,13.0,0.0,,2014,sweep net
seminatural9,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.7218666666667,13.2233333333333,Fragaria x ananassa,,5.0,0.0,,2014,sweep net
control9,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.7218666666667,13.2233333333333,Fragaria x ananassa,,8.0,0.0,,2014,sweep net
pond10,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.7384833333333,13.2489333333333,Fragaria x ananassa,,3.0,0.0,,2014,sweep net
seminatural10,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.7384833333333,13.2489333333333,Fragaria x ananassa,,14.0,0.0,,2014,sweep net
control10,Rebecca_Steward_Fragaria_ananassa_Sweden_2014,55.7384833333333,13.2489333333333,Fragaria x ananassa,,1.0,0.0,,2014,sweep net
A1,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-24.99804,28.54212,Helianthus annuus,conventional,48.0,0.0,136.0,2011,sweep net
A2,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-25.0084,28.54034,Helianthus annuus,conventional,59.0,0.0,104.0,2011,sweep net
A3,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-25.03055,28.50256,Helianthus annuus,conventional,24.0,0.0,134.0,2011,sweep net
A4,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-25.01007,28.39907,Helianthus annuus,conventional,3.0,0.0,140.0,2011,sweep net
A5,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-25.03486,28.40107,Helianthus annuus,conventional,4.0,0.0,102.0,2011,sweep net
N1,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-25.01626,28.48907,Helianthus annuus,conventional,110.0,0.0,153.0,2011,sweep net
N2,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-24.94432,28.46757,Helianthus annuus,conventional,32.0,0.0,134.0,2011,sweep net
N3,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-24.94365,28.4476,Helianthus annuus,conventional,22.0,0.0,114.0,2011,sweep net
N4,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-24.92749,28.50247,Helianthus annuus,conventional,11.0,0.0,114.0,2011,sweep net
N5,Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,-24.9285,28.56098,Helianthus annuus,conventional,22.0,0.0,139.0,2011,sweep net
1,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.596337,14.066991,Brassica napus,conventional,14.0,8.0,80.0,2011,sweep net + focal observations
2,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.589944,14.018528,Brassica napus,conventional,5.0,3.0,80.0,2011,sweep net + focal observations
5,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.893511,14.130531,Brassica napus,conventional,2.0,1.0,80.0,2011,sweep net + focal observations
6,Sandra_Lindstrom_Brassica_napus_Sweden_2011,56.130065,13.102656,Brassica napus,conventional,5.0,9.0,80.0,2011,sweep net + focal observations
7,Sandra_Lindstrom_Brassica_napus_Sweden_2011,56.214972,13.006222,Brassica napus,conventional,6.0,35.0,80.0,2011,sweep net + focal observations
8,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.724425,13.516826,Brassica napus,conventional,6.0,4.0,80.0,2011,sweep net + focal observations
10,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.740348,13.4244,Brassica napus,conventional,7.0,8.0,80.0,2011,sweep net + focal observations
11,Sandra_Lindstrom_Brassica_napus_Sweden_2011,56.101285,14.171707,Brassica napus,conventional,4.0,25.0,80.0,2011,sweep net + focal observations
12,Sandra_Lindstrom_Brassica_napus_Sweden_2011,56.161395,14.180455,Brassica napus,conventional,5.0,54.0,80.0,2011,sweep net + focal observations
13,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.824751,13.216125,Brassica napus,conventional,15.0,0.0,80.0,2011,sweep net + focal observations
14,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.431039,13.051673,Brassica napus,conventional,6.0,2.0,80.0,2011,sweep net + focal observations
15,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.524448,14.202363,Brassica napus,conventional,2.0,0.0,80.0,2011,sweep net + focal observations
16,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.536656,14.127874,Brassica napus,conventional,1.0,4.0,80.0,2011,sweep net + focal observations
17,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.963048,12.961272,Brassica napus,conventional,7.0,4.0,80.0,2011,sweep net + focal observations
18,Sandra_Lindstrom_Brassica_napus_Sweden_2011,56.170095,12.819199,Brassica napus,conventional,8.0,0.0,80.0,2011,sweep net + focal observations
19,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.50471,14.073645,Brassica napus,conventional,4.0,4.0,80.0,2011,sweep net + focal observations
20,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.496097,14.135217,Brassica napus,conventional,1.0,0.0,80.0,2011,sweep net + focal observations
21,Sandra_Lindstrom_Brassica_napus_Sweden_2011,56.210671,12.951719,Brassica napus,conventional,2.0,2.0,80.0,2011,sweep net + focal observations
22,Sandra_Lindstrom_Brassica_napus_Sweden_2011,56.007435,12.983124,Brassica napus,conventional,5.0,2.0,80.0,2011,sweep net + focal observations
23,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.719082,13.556341,Brassica napus,conventional,4.0,2.0,80.0,2011,sweep net + focal observations
24,Sandra_Lindstrom_Brassica_napus_Sweden_2011,55.572256,13.144224,Brassica napus,conventional,6.0,1.0,80.0,2011,sweep net + focal observations
25,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.586959,14.027641,Brassica napus,conventional,2.0,2.0,100.0,2012,sweep net + focal observations
27,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.745538,13.423749,Brassica napus,conventional,5.0,0.0,100.0,2012,sweep net + focal observations
28,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.735674,13.478173,Brassica napus,conventional,0.0,2.0,100.0,2012,sweep net + focal observations
29,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.560066,14.060954,Brassica napus,conventional,8.0,1.0,100.0,2012,sweep net + focal observations
30,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.629739,14.036961,Brassica napus,conventional,3.0,3.0,80.0,2012,sweep net + focal observations
31,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.622753,13.867227,Brassica napus,conventional,5.0,0.0,100.0,2012,sweep net + focal observations
32,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.629259,13.835226,Brassica napus,conventional,6.0,1.0,100.0,2012,sweep net + focal observations
33,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.948558,14.209685,Brassica napus,conventional,0.0,4.0,100.0,2012,sweep net + focal observations
34,Sandra_Lindstrom_Brassica_napus_Sweden_2012,56.032518,14.232756,Brassica napus,conventional,4.0,1.0,100.0,2012,sweep net + focal observations
35,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.537646,14.126073,Brassica napus,conventional,1.0,0.0,100.0,2012,sweep net + focal observations
37,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.848507,13.153327,Brassica napus,conventional,3.0,1.0,100.0,2012,sweep net + focal observations
38,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.875184,13.174234,Brassica napus,conventional,10.0,0.0,100.0,2012,sweep net + focal observations
39,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.96951,12.955495,Brassica napus,conventional,2.0,4.0,100.0,2012,sweep net + focal observations
40,Sandra_Lindstrom_Brassica_napus_Sweden_2012,56.000034,12.895937,Brassica napus,conventional,1.0,1.0,100.0,2012,sweep net + focal observations
41,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.500109,14.135601,Brassica napus,conventional,1.0,0.0,100.0,2012,sweep net + focal observations
42,Sandra_Lindstrom_Brassica_napus_Sweden_2012,55.502608,14.064763,Brassica napus,conventional,2.0,0.0,100.0,2012,sweep net + focal observations
