bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,biome_num,chili,def,dist_seminat,ec,ei,elevation,es,et,gHM,gpp,le,pdsi,pet,ple,ro,site_id,soil,soil_carbon_b10,soil_clay_b10,soil_den_b10,soil_pH_b10,soil_sand_b10,soil_water_b10,srad,study_id,swe,topo_div,vap,vpd,vs,activity,bare,cropland,grass,moss,shrub,tree,urban,crop,management,sampling_year,log_visit_rate,author_id
199.0,117.0,72.0,1262.0,277.0,115.0,162.0,208.0,186.0,209.0,179.0,900.0,151.0,21.0,56.0,386.0,79.0,353.0,90.0,2.0,247.0,494.75,0.0,1.802515631,0.069616716,1047.0,0.677222855,205.7179487,0.093542472,5.447549828,639.025641,-518.75,529.4615385,1634.384615,6.083333333,O18,177.0833333,3.0,38.0,105.0,53.0,42.0,29.0,1924.5,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.457835734,1683.166667,70.08333333,248.6666667,0.6026185675,2.526959073,2.259209371,42.820028275,0.0,26.619181570000002,25.68896429,0.050786192,Coffea arabica,organic,2013,-2.5902671654458267,JulianaHipolito
226.0,85.0,57.0,1433.0,306.0,158.0,148.0,216.0,217.0,248.0,213.0,1596.0,504.0,3.0,102.0,944.0,23.0,271.0,76.0,1.0,246.0,465.8333333,0.0,2.031616997,0.406075769,870.0,0.403052702,235.0689655,0.416455656,6.958603284,728.7241379,13.58333333,489.9655172,1513.37931,125.8333333,skanda Nt,1087.333333,4.0,39.0,112.0,53.0,36.0,34.0,2313.75,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.231008291,2144.5,72.75,192.3333333,0.718459264,0.16257903950000002,0.8358307509999999,6.786202551500001,0.0,2.8160549059999997,87.56555259000001,1.833114137,Coffea canephora,conventional,2014,-3.295836866004329,SmithaKrishnan
224.0,84.0,57.0,1436.0,304.0,157.0,147.0,213.0,215.0,246.0,212.0,1689.0,540.0,4.0,104.0,1019.0,24.0,273.0,79.0,1.0,249.0,442.3333333,0.0,2.066559206,0.429440358,916.0,0.425226451,246.9655172,0.432100475,7.066964086,763.5517241,12.83333333,468.7241379,1446.862069,135.5,bharath,1273.666667,5.0,32.0,117.0,52.0,45.0,31.0,2317.5,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.254520535,2118.916667,69.08333333,191.4166667,0.714941913,0.084756671,0.640534809,4.1865908625,0.0,1.670012996,90.67909793,2.738286976,Coffea canephora,organic,2014,-1.4087672169719492,SmithaKrishnan
226.0,84.0,58.0,1398.0,305.0,161.0,144.0,216.0,218.0,248.0,214.0,2173.0,766.0,3.0,116.0,1450.0,23.0,288.0,83.0,1.0,241.0,436.25,0.0,1.890982618,0.136829971,863.0,0.999112168,155.2666667,0.558575153,5.607348584,481.2333333,18.41666667,451.5666667,1393.4,176.0833333,vasanti,1368.666667,2.0,34.0,119.0,52.0,40.0,36.0,2311.333333,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.16918169,2186.333333,77.0,189.3333333,0.698622356,0.5863634695,4.971448855,13.322171505,0.0,5.8690079515,54.178216559999996,21.072791659499998,Coffea canephora,organic,2014,-0.15600424847658126,SmithaKrishnan
227.0,84.0,57.0,1400.0,306.0,161.0,145.0,217.0,219.0,249.0,215.0,1990.0,685.0,3.0,113.0,1292.0,23.0,282.0,81.0,1.0,250.0,462.0833333,0.0,2.121858112,0.14739377,842.0,0.886505787,177.6388889,0.494213909,6.500239412,549.2222222,14.66666667,418.8888889,1291.666667,152.0833333,karumbaiah,1145.333333,3.0,38.0,124.0,55.0,35.0,33.0,2313.666667,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.18791911,2181.583333,78.33333333,188.5833333,0.699097608,0.42288871149999996,7.4416879045,13.741554265,0.0,5.2171951735,69.979636685,3.1970372605,Coffea canephora,organic,2014,-1.7697805625092797,SmithaKrishnan
222.0,80.0,57.0,1337.0,299.0,160.0,139.0,211.0,216.0,243.0,210.0,2925.0,1034.0,4.0,119.0,2029.0,28.0,338.0,1719.0,1.0,239.0,340.5833333,0.0,2.915435766,0.957197053,893.0,0.029754672,329.0689655,0.453046203,10.50717132,1016.068966,-10.91666667,461.1034483,1423.172414,278.75,raja,2329.666667,5.0,29.0,118.0,48.0,48.0,34.0,2305.166667,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.171181574,2184.5,65.5,205.8333333,0.6997465625,0.4597717925,2.698181151,9.9828944735,0.0,4.106465614999999,79.16597984500001,3.586707127,Coffea canephora,conventional,2014,-2.507379505640059,SmithaKrishnan
219.0,81.0,56.0,1405.0,299.0,155.0,144.0,208.0,212.0,241.0,207.0,2194.0,736.0,4.0,111.0,1420.0,26.0,302.0,1235.0,1.0,252.0,367.3333333,0.0,2.99820973,0.617832183,936.0,0.030169299,344.5,0.390963376,9.460206741,1066.0,13.5,484.2916667,1498.041667,229.9166667,subaiah,2023.833333,5.0,38.0,109.0,49.0,34.0,37.0,2316.083333,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.21066837,2160.416667,66.41666667,193.75,0.7017294645000001,0.2125446035,1.2344099025,5.625623047,0.0,1.8905702225,88.94995872000001,2.08596015,Coffea canephora,conventional,2014,-2.0149030205422647,SmithaKrishnan
224.0,84.0,57.0,1414.0,304.0,158.0,146.0,214.0,216.0,247.0,213.0,1857.0,623.0,3.0,110.0,1173.0,23.0,279.0,79.0,1.0,246.0,463.25,0.0,2.123503132,0.437374482,878.0,0.363841375,257.1724138,0.39244163,7.247829559,796.1034483,16.25,468.8965517,1447.793103,138.6666667,bopanna,1116.333333,5.0,34.0,118.0,56.0,37.0,35.0,2314.833333,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.164856076,2158.916667,75.33333333,190.1666667,0.718381722,0.3128846225,2.9670737625,10.05347299,0.0,4.349188375500001,76.611013115,5.7062386765,Coffea canephora,conventional,2014,-3.518980417318539,SmithaKrishnan
226.0,85.0,57.0,1408.0,306.0,159.0,147.0,216.0,217.0,248.0,214.0,1742.0,572.0,3.0,106.0,1074.0,23.0,275.0,78.0,1.0,251.0,479.4166667,0.0,2.146450667,0.424780402,877.0,0.363584556,252.65625,0.42016685,7.23705761,781.3125,12.58333333,481.78125,1486.78125,117.3333333,kushal org,993.9166667,5.0,37.0,114.0,53.0,37.0,35.0,2316.75,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.185496211,2160.666667,75.83333333,188.8333333,0.7184693015,0.236137666,2.7964800225,9.112358866000001,0.0,3.4414195254999997,82.67891158,1.7344286575,Coffea canephora,organic,2014,-3.1135153092103742,SmithaKrishnan
222.0,84.0,57.0,1405.0,303.0,156.0,147.0,211.0,214.0,244.0,211.0,1654.0,522.0,4.0,103.0,988.0,24.0,271.0,79.0,1.0,246.0,415.4166667,0.0,2.835301577,0.871120663,924.0,0.039631219,324.3703704,0.405270368,10.24027931,1002.407407,13.83333333,463.8518519,1433.555556,162.6666667,BBtC org,1512.583333,5.0,28.0,113.0,51.0,47.0,34.0,2316.25,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.263420075,2109.833333,67.33333333,192.0,0.7151643285,0.0750746985,0.26978250849999996,2.9343464065,0.0,1.0856335525,93.561174005,2.071716993,Coffea canephora,organic,2014,-1.9095425048844386,SmithaKrishnan
219.0,83.0,56.0,1426.0,299.0,153.0,146.0,208.0,211.0,241.0,207.0,1710.0,540.0,4.0,103.0,1030.0,24.0,275.0,907.0,1.0,250.0,420.3333333,0.0,2.953627974,0.598731765,1065.0,0.028759248,336.1538462,0.409020394,9.352680712,1039.230769,17.08333333,486.7692308,1504.115385,156.75,muthanna,1486.5,7.0,32.0,114.0,52.0,44.0,35.0,2320.916667,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.439322442,2142.916667,68.33333333,189.5,0.7152979095,0.13316364,0.244613897,2.973211821,0.0,0.8463693969999999,93.22554816499999,2.5709933455,Coffea canephora,organic,2014,-3.518980417318539,SmithaKrishnan
226.0,86.0,58.0,1449.0,307.0,159.0,148.0,216.0,217.0,249.0,214.0,1668.0,538.0,3.0,104.0,1008.0,23.0,274.0,77.0,1.0,245.0,479.4166667,0.0,2.862987879,0.825750378,862.0,0.031266876,329.92,0.382689655,10.01482767,1021.0,12.58333333,475.24,1470.0,117.3333333,kushal Nt,993.9166667,7.0,37.0,116.0,54.0,40.0,37.0,2316.75,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.241307199,2160.666667,75.83333333,188.8333333,0.7184669295,0.11422075400000001,1.6056082310000002,5.6937989595,0.0,2.1051897729999998,89.22997586,1.250729662,Coffea canephora,conventional,2014,-1.4087672169719492,SmithaKrishnan
225.0,81.0,57.0,1329.0,302.0,162.0,140.0,215.0,219.0,246.0,214.0,2665.0,962.0,4.0,120.0,1853.0,26.0,311.0,1583.0,1.0,245.0,382.9166667,0.0,2.104847811,0.462532535,856.0,0.378014836,244.9354839,0.341784298,7.313215992,756.8064516,15.83333333,457.7419355,1411.483871,230.5,raju,1851.416667,5.0,32.0,113.0,49.0,45.0,35.0,2309.5,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.207719937,2205.083333,71.33333333,192.75,0.6996119505,0.48868123249999995,3.5847784605,10.803338440000001,0.0,4.8123695095,78.22729833,2.0835340265,Coffea canephora,conventional,2014,-4.90527477843843,SmithaKrishnan
222.0,84.0,57.0,1405.0,303.0,156.0,147.0,211.0,214.0,244.0,211.0,1654.0,522.0,4.0,103.0,988.0,24.0,271.0,79.0,1.0,246.0,415.4166667,0.0,2.837713784,0.8966906,910.0,0.034747876,333.6071429,0.421579063,10.29655731,1030.357143,13.83333333,480.3928571,1483.5,162.6666667,BBtC conv,1512.583333,5.0,30.0,117.0,53.0,46.0,33.0,2316.25,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.244680643,2109.833333,67.33333333,192.0,0.7151645985,0.07912084700000001,0.2147977085,2.8301247425,0.0,0.8031389329999999,93.66654489,2.40326757,Coffea canephora,conventional,2014,-1.960835799271989,SmithaKrishnan
225.0,83.0,57.0,1391.0,304.0,160.0,144.0,215.0,217.0,247.0,214.0,2123.0,742.0,4.0,115.0,1402.0,24.0,288.0,83.0,1.0,250.0,438.75,0.0,2.08847153,0.439938688,869.0,0.376825294,242.5294118,0.460500151,7.16909344,749.0294118,15.16666667,452.2647059,1394.205882,162.25,somanna,1336.0,4.0,36.0,118.0,50.0,40.0,37.0,2311.5,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.156607389,2166.416667,74.5,192.5833333,0.7032738535,0.531441946,3.036156427,11.6812037,0.0,4.8364725725,73.58267406499999,6.3320512845,Coffea canephora,conventional,2014,-2.8258332367585934,SmithaKrishnan
221.0,81.0,56.0,1401.0,300.0,156.0,144.0,209.0,214.0,242.0,208.0,2131.0,711.0,4.0,110.0,1369.0,26.0,297.0,1197.0,1.0,241.0,367.3333333,0.0,2.985586479,0.635751189,924.0,0.025575748,339.4137931,0.304298162,9.493985228,1048.103448,13.5,472.137931,1457.896552,229.9166667,nanda,2023.833333,6.0,37.0,104.0,50.0,37.0,37.0,2316.083333,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.218569472,2160.416667,66.41666667,193.75,0.701730507,0.187882789,0.8555921635,4.6410873395,0.0,1.502918234,91.227781455,1.5830081155,Coffea canephora,conventional,2014,-3.8066624897703196,SmithaKrishnan
229.0,82.0,58.0,1345.0,306.0,166.0,140.0,219.0,222.0,251.0,218.0,2785.0,1026.0,3.0,124.0,1984.0,26.0,302.0,1715.0,1.0,248.0,401.75,0.0,3.110195978,0.651855267,770.0,0.021239555,337.3548387,0.308854192,9.386939947,1041.0,18.83333333,471.7096774,1455.16129,216.5833333,BCK,1638.166667,5.0,36.0,110.0,51.0,40.0,36.0,2310.666667,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.22276628,2217.583333,72.08333333,191.0833333,0.6987968655000001,0.130400282,1.3968734985,4.4510832435,0.0,2.1111255195,91.30985336,0.600664095,Coffea canephora,conventional,2014,-2.132686056198648,SmithaKrishnan
228.0,83.0,58.0,1379.0,306.0,163.0,143.0,217.0,220.0,249.0,216.0,2385.0,861.0,3.0,120.0,1638.0,24.0,291.0,86.0,1.0,253.0,436.25,0.0,1.976039481,0.403785685,831.0,0.448818245,220.9310345,0.47682938,6.721965365,684.4137931,18.41666667,467.0344828,1441.310345,176.0833333,sannu,1368.666667,5.0,34.0,120.0,53.0,40.0,38.0,2311.333333,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.134429678,2186.333333,77.0,189.3333333,0.698621665,0.6848533135,7.713616155,15.05943077,0.0,6.090810352,67.99987648,2.451412931,Coffea canephora,conventional,2014,-4.212127597878484,SmithaKrishnan
225.0,83.0,57.0,1391.0,304.0,160.0,144.0,215.0,217.0,247.0,214.0,2123.0,742.0,4.0,115.0,1402.0,24.0,288.0,83.0,1.0,249.0,438.75,0.0,2.138985927,0.45531845,865.0,0.357634511,257.1481481,0.519249201,7.334231814,797.7407407,15.16666667,503.5555556,1556.333333,162.25,mohan,1336.0,4.0,36.0,120.0,52.0,38.0,35.0,2311.5,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.16630134,2166.416667,74.5,192.5833333,0.703273892,0.461655731,2.442201874,10.4084334475,0.0,3.8557147364999995,74.407309225,8.4246849825,Coffea canephora,conventional,2014,-0.6857670732623229,SmithaKrishnan
221.0,80.0,57.0,1345.0,298.0,158.0,140.0,209.0,214.0,242.0,209.0,2832.0,991.0,5.0,117.0,1944.0,30.0,337.0,1649.0,1.0,254.0,340.5833333,0.0,2.091656921,0.469252369,901.0,0.384826187,238.0333333,0.473576725,7.267394688,735.7333333,-10.91666667,461.2,1423.1,278.75,manna,2329.666667,6.0,32.0,113.0,49.0,44.0,39.0,2305.166667,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.177717686,2184.5,65.5,205.8333333,0.6997471395,0.561710386,3.8156092985,12.907392545,0.0,5.207544273,74.41628991,3.0914535924999997,Coffea canephora,conventional,2014,-4.90527477843843,SmithaKrishnan
225.0,85.0,57.0,1431.0,305.0,157.0,148.0,215.0,216.0,247.0,213.0,1561.0,489.0,3.0,102.0,917.0,21.0,269.0,74.0,1.0,240.0,465.8333333,0.0,2.064161459,0.413597493,891.0,0.413792276,248.3448276,0.467929691,6.954883656,758.137931,13.58333333,496.7586207,1515.758621,125.8333333,skanda SO,1087.333333,4.0,38.0,111.0,54.0,37.0,33.0,2313.75,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.221329167,2144.5,72.75,192.3333333,0.7184561615,0.061317629,0.5363570415,4.6651807215000005,0.0,2.063960817,91.222776035,1.449904079,Coffea canephora,conventional,2014,-3.8066624897703196,SmithaKrishnan
217.0,79.0,56.0,1319.0,294.0,155.0,139.0,206.0,211.0,238.0,206.0,2959.0,1043.0,5.0,119.0,2060.0,29.0,341.0,1744.0,1.0,245.0,335.5833333,100.0,2.822514719,0.873880277,937.0,0.037206016,348.3846154,0.420998365,10.33960363,1077.307692,-22.0,493.1538462,1523.538462,289.5,chinappa,2351.5,5.0,30.0,113.0,48.0,46.0,39.0,2299.666667,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.382790238,2198.0,64.83333333,225.9166667,0.6998339305000001,0.216166158,1.2112846575,6.58869622,0.0,2.4896558245,86.97844136500001,2.5157557725,Coffea canephora,conventional,2014,-3.518980417318539,SmithaKrishnan
87.0,80.0,31.0,6331.0,227.0,-29.0,256.0,166.0,16.0,166.0,5.0,1077.0,127.0,67.0,23.0,365.0,211.0,365.0,217.0,4.0,173.0,73.33333333,200.0,0.79085312,0.159051685,502.0,0.165150777,190.5666667,0.651956439,3.695317887,587.0,-73.0,309.6333333,953.8666667,38.41666667,S1,346.0833333,6.0,19.0,121.0,58.0,34.0,32.0,1330.5,Louis_Sutter_Brassica_napus_Switzerland_2014,0.166666667,0.426224738,1010.916667,41.25,196.4166667,0.44061587550000003,1.0520324964999999,29.78247992,18.70775242,0.0,4.015574749500001,41.96971089,4.304601236,Brassica napus,conventional,2014,-2.667228206581955,LouisSutter
92.0,80.0,31.0,6408.0,234.0,-24.0,258.0,173.0,22.0,173.0,9.0,1061.0,127.0,66.0,25.0,365.0,202.0,365.0,206.0,4.0,169.0,78.58333333,400.0,0.0,0.0,418.0,1.157740424,,0.818910837,0.0,,-108.25,,,33.16666667,S2,336.6666667,3.0,21.0,134.0,64.0,35.0,29.0,1322.166667,Louis_Sutter_Brassica_napus_Switzerland_2014,0.166666667,0.16656664,1034.5,43.08333333,180.5,0.429439358,1.5676730515,44.354755995,15.372173425,0.0,3.9793531025,15.313198355,19.391028605000002,Brassica napus,conventional,2014,-1.3322271398496148,LouisSutter
88.0,79.0,30.0,6325.0,228.0,-28.0,256.0,167.0,18.0,167.0,6.0,1089.0,131.0,67.0,25.0,375.0,210.0,375.0,214.0,4.0,187.0,64.16666667,282.8427125,1.124973384,0.201104416,476.0,0.186055364,178.8965517,0.660599709,6.9549232,550.862069,-99.83333333,306.8275862,944.7586207,39.75,S3,344.0833333,8.0,20.0,121.0,58.0,37.0,35.0,1335.416667,Louis_Sutter_Brassica_napus_Switzerland_2014,0.333333333,0.486655593,990.5,41.66666667,203.4166667,0.4409378985,1.1687473625,32.553223175,19.496365654999998,0.0,5.620835115,32.66511465,8.48866993,Brassica napus,conventional,2014,-1.8128128784258872,LouisSutter
92.0,82.0,31.0,6428.0,236.0,-26.0,262.0,173.0,21.0,173.0,8.0,1015.0,118.0,64.0,23.0,344.0,196.0,344.0,202.0,4.0,176.0,94.41666667,200.0,0.0,0.0,411.0,1.127317351,,0.779262066,0.0,,-97.58333333,,,28.41666667,S4,345.5,4.0,19.0,126.0,64.0,34.0,31.0,1317.416667,Louis_Sutter_Brassica_napus_Switzerland_2014,0.166666667,0.263686508,1033.416667,41.25,185.8333333,0.437688752,2.090771426,33.788590415,15.384242845,0.0,6.209459687,19.109268042,23.28660292,Brassica napus,conventional,2014,-2.890371757896165,LouisSutter
93.0,82.0,31.0,6418.0,236.0,-24.0,260.0,174.0,22.0,174.0,9.0,1013.0,119.0,63.0,24.0,344.0,194.0,344.0,200.0,4.0,180.0,94.41666667,100.0,0.477623081,0.074917989,370.0,0.465886919,138.4814815,0.776492119,2.288806399,426.4444444,-97.58333333,302.5555556,931.5555556,28.41666667,S5,345.5,5.0,18.0,131.0,65.0,41.0,29.0,1317.416667,Louis_Sutter_Brassica_napus_Switzerland_2014,0.166666667,0.253225714,1033.416667,41.25,185.8333333,0.4377056155,4.1005211875,33.21853937,17.1645816,0.0,5.9336265695,23.58124166,14.467274589999999,Brassica napus,conventional,2014,-2.667228206581955,LouisSutter
85.0,80.0,31.0,6301.0,225.0,-31.0,256.0,165.0,15.0,165.0,4.0,1083.0,128.0,67.0,23.0,366.0,214.0,366.0,219.0,4.0,187.0,75.0,223.6067977,1.088820252,0.199598551,476.0,0.180202845,176.4482759,0.713920236,6.937027598,543.2413793,-67.66666667,306.3448276,943.3103448,39.0,S6,344.1666667,5.0,23.0,128.0,58.0,32.0,32.0,1332.083333,Louis_Sutter_Brassica_napus_Switzerland_2014,0.166666667,0.410235912,1012.916667,42.91666667,195.9166667,0.446933156,1.231455509,37.97410768,22.414184159999998,0.0,5.201019106,27.96818828,5.148846288,Brassica napus,conventional,2014,-2.404863942114464,LouisSutter
91.0,79.0,30.0,6387.0,232.0,-26.0,258.0,171.0,20.0,171.0,7.0,1069.0,128.0,66.0,24.0,367.0,206.0,367.0,210.0,4.0,182.0,69.41666667,200.0,0.839746709,0.156784946,465.0,0.341888771,139.84375,0.798243344,4.855069524,430.875,-105.75,286.53125,882.6875,36.75,S7,340.0833333,4.0,19.0,126.0,62.0,35.0,31.0,1330.75,Louis_Sutter_Brassica_napus_Switzerland_2014,0.166666667,0.303206742,1003.166667,42.33333333,195.8333333,0.441050243,1.7695297385000002,44.24745165,18.461219675,0.0,4.9814755675,18.8504483295,11.684203261,Brassica napus,conventional,2014,-2.890371757896165,LouisSutter
91.0,78.0,30.0,6382.0,232.0,-25.0,257.0,171.0,20.0,171.0,8.0,1092.0,132.0,67.0,25.0,379.0,206.0,379.0,210.0,4.0,173.0,72.0,424.2640687,0.0,0.0,447.0,1.237576635,,0.766028523,0.0,,-106.1666667,,,33.0,S8,331.25,3.0,16.0,130.0,67.0,43.0,28.0,1324.75,Louis_Sutter_Brassica_napus_Switzerland_2014,0.0,0.165365294,1026.75,45.5,181.25,0.43089552,1.1360887495,18.541034834999998,8.983131526000001,0.0,2.346842667,18.189489825,50.63629295,Brassica napus,conventional,2014,-2.2289732756508,LouisSutter
94.0,82.0,31.0,6426.0,237.0,-24.0,261.0,174.0,23.0,174.0,10.0,1008.0,119.0,63.0,24.0,344.0,193.0,344.0,198.0,4.0,177.0,92.58333333,509.9019514,0.841088074,0.143708578,374.0,0.320274333,155.7857143,0.733548462,4.726292099,479.75,-96.33333333,297.2857143,915.5,30.41666667,S9,343.0,3.0,19.0,135.0,64.0,38.0,32.0,1320.916667,Louis_Sutter_Brassica_napus_Switzerland_2014,0.25,0.250928789,1025.333333,40.5,191.4166667,0.4374402225,2.2563202330000003,44.04536169,15.842580475,0.0,5.560784765499999,23.262567795000002,8.0961449655,Brassica napus,conventional,2014,-2.295664650149472,LouisSutter
91.0,81.0,31.0,6412.0,234.0,-26.0,260.0,172.0,20.0,172.0,7.0,1029.0,120.0,64.0,23.0,349.0,197.0,349.0,205.0,4.0,163.0,95.0,316.227766,0.914442667,0.159684988,432.0,0.295771002,149.125,0.68694216,5.322196612,459.4375,-100.4166667,294.65625,907.53125,27.5,S10,353.5,4.0,14.0,132.0,61.0,44.0,29.0,1317.416667,Louis_Sutter_Brassica_napus_Switzerland_2014,0.166666667,0.311894417,1033.0,41.5,185.0833333,0.44189101399999997,1.4542819555,42.54828687,14.95824522,0.0,4.180027731999999,24.629689955,10.9075478255,Brassica napus,conventional,2014,-2.57191802677763,LouisSutter
86.0,79.0,31.0,6270.0,225.0,-29.0,254.0,165.0,16.0,165.0,4.0,1097.0,130.0,68.0,23.0,373.0,215.0,373.0,220.0,4.0,155.0,64.16666667,0.0,0.942424034,0.155126984,482.0,0.259844164,157.6333333,0.774083197,5.493073419,485.8,-99.83333333,297.6333333,916.7,39.75,S11,344.0833333,5.0,17.0,125.0,60.0,38.0,30.0,1335.416667,Louis_Sutter_Brassica_napus_Switzerland_2014,0.333333333,0.471702516,990.5,41.66666667,203.4166667,0.4409151735,1.0339547580000001,37.753929495,18.800385355,0.0,4.391861748,28.890178265,9.129690387,Brassica napus,conventional,2014,-1.5040773967762742,LouisSutter
92.0,81.0,31.0,6351.0,234.0,-24.0,258.0,172.0,22.0,172.0,9.0,1027.0,123.0,63.0,25.0,353.0,198.0,353.0,201.0,4.0,145.0,75.41666667,200.0,0.896329645,0.155943858,444.0,0.297928544,153.875,0.633685887,5.186894085,474.0625,-47.16666667,304.5625,938.125,39.41666667,S12,343.0,6.0,17.0,125.0,57.0,40.0,33.0,1333.416667,Louis_Sutter_Brassica_napus_Switzerland_2014,0.0,0.384154677,1020.083333,43.41666667,193.5,0.44714026149999997,1.1508028095,28.684405625000004,14.863837795,0.0,3.329304005,40.021645955,11.519860166,Brassica napus,conventional,2014,-1.0577902941478545,LouisSutter
93.0,82.0,31.0,6419.0,236.0,-24.0,260.0,174.0,22.0,174.0,9.0,1018.0,120.0,63.0,24.0,347.0,195.0,347.0,200.0,4.0,173.0,91.91666667,141.4213562,0.649919052,0.115906841,400.0,0.297810116,152.030303,0.757541597,3.093263686,468.4545455,-93.33333333,303.969697,936.4545455,29.16666667,S13,345.6666667,5.0,16.0,132.0,64.0,46.0,32.0,1320.583333,Louis_Sutter_Brassica_napus_Switzerland_2014,0.166666667,0.264068067,1036.666667,42.41666667,182.75,0.438320112,1.8768780079999998,30.847970295000003,15.067175925,0.0,4.7064697455,26.49296876,19.87156905,Brassica napus,conventional,2014,-1.7509374747078,LouisSutter
91.0,78.0,30.0,6372.0,233.0,-24.0,257.0,172.0,21.0,172.0,8.0,1082.0,131.0,67.0,25.0,374.0,206.0,374.0,210.0,4.0,170.0,69.0,100.0,0.0,0.0,439.0,1.172487883,,0.801628828,0.0,,-102.6666667,,,34.83333333,S14,328.25,4.0,15.0,131.0,61.0,43.0,29.0,1326.916667,Louis_Sutter_Brassica_napus_Switzerland_2014,0.0,0.16883181,1022.916667,44.16666667,183.75,0.430947519,1.480664928,29.900474005,17.53528118,0.0,3.8525702739999996,27.18370716,17.2474519,Brassica napus,conventional,2014,-2.9549102790337356,LouisSutter
93.0,81.0,31.0,6424.0,236.0,-24.0,260.0,174.0,22.0,174.0,9.0,1024.0,121.0,64.0,24.0,350.0,196.0,350.0,201.0,4.0,154.0,91.91666667,0.0,1.200741245,0.233582412,454.0,0.129875965,181.03125,0.791986942,8.076033493,557.53125,-93.33333333,296.96875,914.34375,29.16666667,S15,345.6666667,4.0,22.0,133.0,63.0,35.0,29.0,1320.583333,Louis_Sutter_Brassica_napus_Switzerland_2014,0.166666667,0.416194797,1036.666667,42.41666667,182.75,0.4383357705,1.3636028114999998,31.35151028,19.369083605,0.0,6.174537196500001,31.577803744999997,9.1891681155,Brassica napus,conventional,2014,-2.5274662642067964,LouisSutter
91.0,80.0,31.0,6355.0,233.0,-25.0,258.0,172.0,21.0,172.0,9.0,1041.0,125.0,64.0,25.0,358.0,201.0,358.0,204.0,4.0,182.0,73.33333333,360.5551275,1.02861413,0.199100704,448.0,0.216609038,171.4137931,0.787153363,6.445254395,528.2068966,-73.0,309.4137931,952.862069,38.41666667,S16,346.0833333,4.0,16.0,132.0,60.0,37.0,31.0,1330.5,Louis_Sutter_Brassica_napus_Switzerland_2014,0.166666667,0.336730838,1010.916667,41.25,196.4166667,0.4466130875,1.216610493,39.189650185,20.485464815,0.0,4.6330869175,26.10802354,8.364841397,Brassica napus,conventional,2014,-5.662960480135946,LouisSutter
